origin_latitude,origin_longitude,destination_latitude,destination_longitude,distance
-34.23582,-70.778198,-34.191216,-70.67202,16389.5
-34.23582,-70.778198,-34.175594,-70.703832,11994.0
-34.23582,-70.778198,-34.170956,-70.703133,12388.0
-34.23582,-70.778198,-34.409004,-70.864319,28078.0
-34.23582,-70.778198,-34.20289334239257,-70.75137574951917,4891.0
-34.23582,-70.778198,-34.545347,-70.95309,47693.0
-34.23582,-70.778198,-34.160741,-70.73843,13552.0
-34.23582,-70.778198,-34.590813,-70.996078,50850.0
-34.23582,-70.778198,-34.249185,-71.04603,38739.0
-34.23582,-70.778198,-34.405065,-70.846615,28750.0
-34.23582,-70.778198,-34.590044,-70.968221,50324.0
-34.23582,-70.778198,-34.160107,-70.704028,13096.0
-34.23582,-70.778198,-34.28162,-71.075432,41027.0
-34.23582,-70.778198,-34.167152,-70.740349,13368.25
-34.23582,-70.778198,-34.209034,-70.89944,22508.0
-34.23582,-70.778198,-34.122416,-70.63519,22516.0
-34.23582,-70.778198,-34.451828,-70.894173,31889.0
-34.23582,-70.778198,-34.001395,-70.69353,31468.25
-34.23582,-70.778198,-34.205148,-70.656517,17201.0
-34.23582,-70.778198,-34.244133,-70.985211,31228.0
-34.23582,-70.778198,-34.15542,-70.713246,13735.0
-34.23582,-70.778198,-34.284441,-70.827128,8929.0
-34.23582,-70.778198,-34.578322,-70.99083,50335.0
-34.23582,-70.778198,-34.576814,-71.003303,52001.0
-34.23582,-70.778198,-34.290173,-71.082854,42417.0
-34.23582,-70.778198,-34.173178,-70.701602,12384.0
-34.23582,-70.778198,-34.164,-70.734403,12324.75
-34.23582,-70.778198,-34.29072,-70.8089,9076.0
-34.23582,-70.778198,-33.963413,-70.68885,39248.25
-34.23582,-70.778198,-34.159411,-70.715086,12782.5
-34.23582,-70.778198,-34.185892,-70.72026,10390.0
-34.23582,-70.778198,-34.265366,-71.0215,36219.0
-34.23582,-70.778198,-34.001488,-70.693508,31458.25
-34.23582,-70.778198,-34.174327,-70.752931,11824.5
-34.23582,-70.778198,-34.222828,-70.972191,30458.0
-34.23582,-70.778198,-34.289161,-71.083084,42308.0
-34.23582,-70.778198,-34.190127,-70.716163,11111.0
-34.23582,-70.778198,-34.179033,-70.714959,11305.0
-34.23582,-70.778198,-34.173571,-70.842738,16424.0
-34.23582,-70.778198,-34.566607,-71.000203,51631.0
-34.23582,-70.778198,-34.331449,-70.888853,23867.0
-34.23582,-70.778198,-34.160367,-70.744945,13976.0
-34.23582,-70.778198,-34.17594,-70.695381,13048.0
-34.23582,-70.778198,-34.114467,-70.682847,18186.0
-34.23582,-70.778198,-34.252923,-70.793993,3823.0
-34.23582,-70.778198,-34.223315,-70.967008,29946.0
-34.23582,-70.778198,-34.163507,-70.712884,11988.0
-34.23582,-70.778198,-34.228274,-70.782333,1770.0
-34.23582,-70.778198,-34.182208,-70.694532,13475.0
-34.238334,-70.978748,-34.592267,-70.98697,69384.0
-34.238334,-70.978748,-34.171195,-70.74279,25615.5
-34.238334,-70.978748,-34.392256,-70.854765,48232.0
-34.238334,-70.978748,-34.177588,-70.757829,23822.75
-34.238334,-70.978748,-34.400957,-70.842169,48830.0
-34.238334,-70.978748,-34.209184,-70.814858,21980.0
-34.238334,-70.978748,-34.176538,-70.736833,25281.5
-34.238334,-70.978748,-34.575542,-70.995463,70314.0
-34.238334,-70.978748,-34.212196,-70.657681,33656.5
-34.238334,-70.978748,-34.267358,-71.031469,6296.0
-34.238334,-70.978748,-34.04645,-70.675743,51617.0
-34.238334,-70.978748,-34.035962,-70.647753,51827.0
-34.238334,-70.978748,-34.360931,-70.836255,42415.0
-34.238334,-70.978748,-34.267326,-71.031936,6310.0
-34.238334,-70.978748,-34.583904,-70.992034,69517.0
-34.238334,-70.978748,-34.15092,-70.76583,23888.0
-34.238334,-70.978748,-34.23582,-70.778198,28511.0
-34.238334,-70.978748,-34.238334,-70.978748,0.0
-34.238334,-70.978748,-34.045113,-70.67002,51007.0
-34.238334,-70.978748,-34.191216,-70.67202,33039.5
-34.238334,-70.978748,-34.175594,-70.703832,28473.5
-34.238334,-70.978748,-34.170956,-70.703133,29259.75
-34.238334,-70.978748,-34.409004,-70.864319,47513.0
-34.238334,-70.978748,-34.20289334239257,-70.75137574951917,26572.0
-34.238334,-70.978748,-34.545347,-70.95309,67128.0
-34.238334,-70.978748,-34.160741,-70.73843,27088.5
-34.238334,-70.978748,-34.590813,-70.996078,70285.0
-34.238334,-70.978748,-34.249185,-71.04603,8381.0
-34.238334,-70.978748,-34.405065,-70.846615,48185.0
-34.238334,-70.978748,-34.590044,-70.968221,69759.0
-34.238334,-70.978748,-34.160107,-70.704028,29575.5
-34.238334,-70.978748,-34.28162,-71.075432,10669.0
-34.238334,-70.978748,-34.167152,-70.740349,26262.75
-34.238334,-70.978748,-34.209034,-70.89944,8172.0
-34.238334,-70.978748,-34.122416,-70.63519,38995.5
-34.238334,-70.978748,-34.451828,-70.894173,51324.0
-34.238334,-70.978748,-34.001395,-70.69353,44533.0
-34.238334,-70.978748,-34.205148,-70.656517,33677.5
-34.238334,-70.978748,-34.244133,-70.985211,870.0
-34.238334,-70.978748,-34.15542,-70.713246,30214.5
-34.238334,-70.978748,-34.284441,-70.827128,32252.0
-34.238334,-70.978748,-34.578322,-70.99083,69770.0
-34.238334,-70.978748,-34.576814,-71.003303,71436.0
-34.238334,-70.978748,-34.290173,-71.082854,12059.0
-34.238334,-70.978748,-34.173178,-70.701602,28863.5
-34.238334,-70.978748,-34.164,-70.734403,27032.5
-34.238334,-70.978748,-34.29072,-70.8089,33039.0
-34.238334,-70.978748,-33.963413,-70.68885,52313.0
-34.238334,-70.978748,-34.159411,-70.715086,29262.0
-34.238334,-70.978748,-34.185892,-70.72026,26866.5
-34.238334,-70.978748,-34.265366,-71.0215,5861.0
-34.238334,-70.978748,-34.001488,-70.693508,44523.0
-34.238334,-70.978748,-34.174327,-70.752931,24149.0
-34.238334,-70.978748,-34.222828,-70.972191,2492.0
-34.238334,-70.978748,-34.289161,-71.083084,11950.0
-34.238334,-70.978748,-34.190127,-70.716163,27587.5
-34.238334,-70.978748,-34.179033,-70.714959,27781.5
-34.238334,-70.978748,-34.173571,-70.842738,17386.0
-34.238334,-70.978748,-34.566607,-71.000203,71066.0
-34.238334,-70.978748,-34.331449,-70.888853,39835.5
-34.238334,-70.978748,-34.160367,-70.744945,26218.75
-34.238334,-70.978748,-34.17594,-70.695381,29527.5
-34.238334,-70.978748,-34.114467,-70.682847,34665.5
-34.238334,-70.978748,-34.252923,-70.793993,28263.0
-34.238334,-70.978748,-34.223315,-70.967008,2636.0
-34.238334,-70.978748,-34.163507,-70.712884,28467.5
-34.238334,-70.978748,-34.228274,-70.782333,30808.75
-34.238334,-70.978748,-34.182208,-70.694532,29954.5
-34.045113,-70.67002,-34.592267,-70.98697,72391.0
-34.045113,-70.67002,-34.171195,-70.74279,21550.0
-34.045113,-70.67002,-34.392256,-70.854765,51239.0
-34.045113,-70.67002,-34.177588,-70.757829,23894.5
-34.045113,-70.67002,-34.400957,-70.842169,51837.0
-34.045113,-70.67002,-34.209184,-70.814858,29982.0
-34.045113,-70.67002,-34.176538,-70.736833,20807.0
-34.045113,-70.67002,-34.575542,-70.995463,73321.0
-34.045113,-70.67002,-34.212196,-70.657681,23680.25
-34.045113,-70.67002,-34.267358,-71.031469,51578.0
-34.045113,-70.67002,-34.04645,-70.675743,610.0
-34.045113,-70.67002,-34.035962,-70.647753,4080.0
-34.045113,-70.67002,-34.360931,-70.836255,45422.0
-34.045113,-70.67002,-34.267326,-71.031936,51592.0
-34.045113,-70.67002,-34.583904,-70.992034,72524.0
-34.045113,-70.67002,-34.15092,-70.76583,21419.75
-34.045113,-70.67002,-34.23582,-70.778198,31439.0
-34.045113,-70.67002,-34.238334,-70.978748,45282.0
-34.045113,-70.67002,-34.045113,-70.67002,0.0
-34.045113,-70.67002,-34.191216,-70.67202,20765.5
-34.045113,-70.67002,-34.175594,-70.703832,17163.0
-34.045113,-70.67002,-34.170956,-70.703133,16007.75
-34.045113,-70.67002,-34.409004,-70.864319,50520.0
-34.045113,-70.67002,-34.20289334239257,-70.75137574951917,26667.0
-34.045113,-70.67002,-34.545347,-70.95309,70135.0
-34.045113,-70.67002,-34.160741,-70.73843,17946.0
-34.045113,-70.67002,-34.590813,-70.996078,73292.0
-34.045113,-70.67002,-34.249185,-71.04603,53663.0
-34.045113,-70.67002,-34.405065,-70.846615,51192.0
-34.045113,-70.67002,-34.590044,-70.968221,72766.0
-34.045113,-70.67002,-34.160107,-70.704028,14285.5
-34.045113,-70.67002,-34.28162,-71.075432,55951.0
-34.045113,-70.67002,-34.167152,-70.740349,19932.0
-34.045113,-70.67002,-34.209034,-70.89944,37432.0
-34.045113,-70.67002,-34.122416,-70.63519,14373.0
-34.045113,-70.67002,-34.451828,-70.894173,54331.0
-34.045113,-70.67002,-34.001395,-70.69353,7576.0
-34.045113,-70.67002,-34.205148,-70.656517,23701.25
-34.045113,-70.67002,-34.244133,-70.985211,46152.0
-34.045113,-70.67002,-34.15542,-70.713246,14567.0
-34.045113,-70.67002,-34.284441,-70.827128,35259.0
-34.045113,-70.67002,-34.578322,-70.99083,72777.0
-34.045113,-70.67002,-34.576814,-71.003303,74443.0
-34.045113,-70.67002,-34.290173,-71.082854,57341.0
-34.045113,-70.67002,-34.173178,-70.701602,17553.0
-34.045113,-70.67002,-34.164,-70.734403,18581.25
-34.045113,-70.67002,-34.29072,-70.8089,36046.0
-34.045113,-70.67002,-33.963413,-70.68885,16365.0
-34.045113,-70.67002,-34.159411,-70.715086,14910.0
-34.045113,-70.67002,-34.185892,-70.72026,18019.0
-34.045113,-70.67002,-34.265366,-71.0215,51143.0
-34.045113,-70.67002,-34.001488,-70.693508,7566.0
-34.045113,-70.67002,-34.174327,-70.752931,21785.75
-34.045113,-70.67002,-34.222828,-70.972191,45382.0
-34.045113,-70.67002,-34.289161,-71.083084,57232.0
-34.045113,-70.67002,-34.190127,-70.716163,18734.75
-34.045113,-70.67002,-34.179033,-70.714959,17000.0
-34.045113,-70.67002,-34.173571,-70.842738,31348.0
-34.045113,-70.67002,-34.566607,-71.000203,74073.0
-34.045113,-70.67002,-34.331449,-70.888853,46309.0
-34.045113,-70.67002,-34.160367,-70.744945,18095.0
-34.045113,-70.67002,-34.17594,-70.695381,18217.0
-34.045113,-70.67002,-34.114467,-70.682847,8407.0
-34.045113,-70.67002,-34.252923,-70.793993,30598.0
-34.045113,-70.67002,-34.223315,-70.967008,44870.0
-34.045113,-70.67002,-34.163507,-70.712884,14689.0
-34.045113,-70.67002,-34.228274,-70.782333,29823.0
-34.045113,-70.67002,-34.182208,-70.694532,18371.5
-34.191216,-70.67202,-34.592267,-70.98697,59707.0
-34.191216,-70.67202,-34.171195,-70.74279,9197.0
-34.191216,-70.67202,-34.392256,-70.854765,38555.0
-34.191216,-70.67202,-34.177588,-70.757829,10996.25
-34.191216,-70.67202,-34.400957,-70.842169,39153.0
-34.191216,-70.67202,-34.209184,-70.814858,17298.0
-34.191216,-70.67202,-34.176538,-70.736833,8454.0
-34.191216,-70.67202,-34.575542,-70.995463,60637.0
-34.191216,-70.67202,-34.212196,-70.657681,4170.0
-34.191216,-70.67202,-34.267358,-71.031469,38871.0
-34.191216,-70.67202,-34.04645,-70.675743,26347.0
-34.191216,-70.67202,-34.035962,-70.647753,26557.0
-34.191216,-70.67202,-34.360931,-70.836255,32738.0
-34.191216,-70.67202,-34.267326,-71.031936,38885.0
-34.191216,-70.67202,-34.583904,-70.992034,59840.0
-34.191216,-70.67202,-34.15092,-70.76583,11499.0
-34.191216,-70.67202,-34.23582,-70.778198,18755.0
-34.191216,-70.67202,-34.238334,-70.978748,32575.0
-34.191216,-70.67202,-34.045113,-70.67002,25737.0
-34.191216,-70.67202,-34.191216,-70.67202,0.0
-34.191216,-70.67202,-34.175594,-70.703832,4091.0
-34.191216,-70.67202,-34.170956,-70.703133,4903.5
-34.191216,-70.67202,-34.409004,-70.864319,37836.0
-34.191216,-70.67202,-34.20289334239257,-70.75137574951917,13983.0
-34.191216,-70.67202,-34.545347,-70.95309,57451.0
-34.191216,-70.67202,-34.160741,-70.73843,8494.25
-34.191216,-70.67202,-34.590813,-70.996078,60608.0
-34.191216,-70.67202,-34.249185,-71.04603,40956.0
-34.191216,-70.67202,-34.405065,-70.846615,38508.0
-34.191216,-70.67202,-34.590044,-70.968221,60082.0
-34.191216,-70.67202,-34.160107,-70.704028,5713.0
-34.191216,-70.67202,-34.28162,-71.075432,43244.0
-34.191216,-70.67202,-34.167152,-70.740349,8485.25
-34.191216,-70.67202,-34.209034,-70.89944,24725.0
-34.191216,-70.67202,-34.122416,-70.63519,16606.75
-34.191216,-70.67202,-34.451828,-70.894173,41647.0
-34.191216,-70.67202,-34.001395,-70.69353,26210.0
-34.191216,-70.67202,-34.205148,-70.656517,4191.0
-34.191216,-70.67202,-34.244133,-70.985211,33445.0
-34.191216,-70.67202,-34.15542,-70.713246,7238.75
-34.191216,-70.67202,-34.284441,-70.827128,22575.0
-34.191216,-70.67202,-34.578322,-70.99083,60093.0
-34.191216,-70.67202,-34.576814,-71.003303,61759.0
-34.191216,-70.67202,-34.290173,-71.082854,44634.0
-34.191216,-70.67202,-34.173178,-70.701602,4412.0
-34.191216,-70.67202,-34.164,-70.734403,7784.0
-34.191216,-70.67202,-34.29072,-70.8089,23362.0
-34.191216,-70.67202,-33.963413,-70.68885,33990.0
-34.191216,-70.67202,-34.159411,-70.715086,6761.75
-34.191216,-70.67202,-34.185892,-70.72026,6149.0
-34.191216,-70.67202,-34.265366,-71.0215,38436.0
-34.191216,-70.67202,-34.001488,-70.693508,26200.0
-34.191216,-70.67202,-34.174327,-70.752931,9948.0
-34.191216,-70.67202,-34.222828,-70.972191,32675.0
-34.191216,-70.67202,-34.289161,-71.083084,44525.0
-34.191216,-70.67202,-34.190127,-70.716163,6169.0
-34.191216,-70.67202,-34.179033,-70.714959,5349.0
-34.191216,-70.67202,-34.173571,-70.842738,18641.0
-34.191216,-70.67202,-34.566607,-71.000203,61389.0
-34.191216,-70.67202,-34.331449,-70.888853,33625.0
-34.191216,-70.67202,-34.160367,-70.744945,8873.5
-34.191216,-70.67202,-34.17594,-70.695381,3451.0
-34.191216,-70.67202,-34.114467,-70.682847,12276.75
-34.191216,-70.67202,-34.252923,-70.793993,17914.0
-34.191216,-70.67202,-34.223315,-70.967008,32163.0
-34.191216,-70.67202,-34.163507,-70.712884,6194.25
-34.191216,-70.67202,-34.228274,-70.782333,17139.0
-34.191216,-70.67202,-34.182208,-70.694532,3671.0
-34.175594,-70.703832,-34.592267,-70.98697,56536.25
-34.175594,-70.703832,-34.171195,-70.74279,5587.0
-34.175594,-70.703832,-34.392256,-70.854765,35384.25
-34.175594,-70.703832,-34.177588,-70.757829,8039.75
-34.175594,-70.703832,-34.400957,-70.842169,35982.25
-34.175594,-70.703832,-34.209184,-70.814858,14127.25
-34.175594,-70.703832,-34.176538,-70.736833,4944.75
-34.175594,-70.703832,-34.575542,-70.995463,57466.25
-34.175594,-70.703832,-34.212196,-70.657681,6148.0
-34.175594,-70.703832,-34.267358,-71.031469,35723.25
-34.175594,-70.703832,-34.04645,-70.675743,23292.75
-34.175594,-70.703832,-34.035962,-70.647753,23502.75
-34.175594,-70.703832,-34.360931,-70.836255,29567.25
-34.175594,-70.703832,-34.267326,-71.031936,35737.25
-34.175594,-70.703832,-34.583904,-70.992034,56669.25
-34.175594,-70.703832,-34.15092,-70.76583,7884.75
-34.175594,-70.703832,-34.23582,-70.778198,15584.25
-34.175594,-70.703832,-34.238334,-70.978748,29427.25
-34.175594,-70.703832,-34.045113,-70.67002,22682.75
-34.175594,-70.703832,-34.191216,-70.67202,3882.0
-34.175594,-70.703832,-34.175594,-70.703832,0.0
-34.175594,-70.703832,-34.170956,-70.703133,1728.25
-34.175594,-70.703832,-34.409004,-70.864319,34665.25
-34.175594,-70.703832,-34.20289334239257,-70.75137574951917,10812.25
-34.175594,-70.703832,-34.545347,-70.95309,54280.25
-34.175594,-70.703832,-34.160741,-70.73843,5368.5
-34.175594,-70.703832,-34.590813,-70.996078,57437.25
-34.175594,-70.703832,-34.249185,-71.04603,37808.25
-34.175594,-70.703832,-34.405065,-70.846615,35337.25
-34.175594,-70.703832,-34.590044,-70.968221,56911.25
-34.175594,-70.703832,-34.160107,-70.704028,3561.5
-34.175594,-70.703832,-34.28162,-71.075432,40096.25
-34.175594,-70.703832,-34.167152,-70.740349,5314.5
-34.175594,-70.703832,-34.209034,-70.89944,21577.25
-34.175594,-70.703832,-34.122416,-70.63519,13651.25
-34.175594,-70.703832,-34.451828,-70.894173,38476.25
-34.175594,-70.703832,-34.001395,-70.69353,23155.75
-34.175594,-70.703832,-34.205148,-70.656517,6169.0
-34.175594,-70.703832,-34.244133,-70.985211,30297.25
-34.175594,-70.703832,-34.15542,-70.713246,4283.25
-34.175594,-70.703832,-34.284441,-70.827128,19404.25
-34.175594,-70.703832,-34.578322,-70.99083,56922.25
-34.175594,-70.703832,-34.576814,-71.003303,58588.25
-34.175594,-70.703832,-34.290173,-71.082854,41486.25
-34.175594,-70.703832,-34.173178,-70.701602,1241.25
-34.175594,-70.703832,-34.164,-70.734403,4478.0
-34.175594,-70.703832,-34.29072,-70.8089,20191.25
-34.175594,-70.703832,-33.963413,-70.68885,30935.75
-34.175594,-70.703832,-34.159411,-70.715086,3806.25
-34.175594,-70.703832,-34.185892,-70.72026,3408.25
-34.175594,-70.703832,-34.265366,-71.0215,35288.25
-34.175594,-70.703832,-34.001488,-70.693508,23145.75
-34.175594,-70.703832,-34.174327,-70.752931,6468.0
-34.175594,-70.703832,-34.222828,-70.972191,29527.25
-34.175594,-70.703832,-34.289161,-71.083084,41377.25
-34.175594,-70.703832,-34.190127,-70.716163,4172.75
-34.175594,-70.703832,-34.179033,-70.714959,1688.0
-34.175594,-70.703832,-34.173571,-70.842738,15493.25
-34.175594,-70.703832,-34.566607,-71.000203,58218.25
-34.175594,-70.703832,-34.331449,-70.888853,30454.25
-34.175594,-70.703832,-34.160367,-70.744945,5490.25
-34.175594,-70.703832,-34.17594,-70.695381,1061.0
-34.175594,-70.703832,-34.114467,-70.682847,9321.25
-34.175594,-70.703832,-34.252923,-70.793993,14743.25
-34.175594,-70.703832,-34.223315,-70.967008,29015.25
-34.175594,-70.703832,-34.163507,-70.712884,3123.25
-34.175594,-70.703832,-34.228274,-70.782333,13968.25
-34.175594,-70.703832,-34.182208,-70.694532,1488.0
-34.170956,-70.703133,-34.592267,-70.98697,56248.0
-34.170956,-70.703133,-34.171195,-70.74279,5298.75
-34.170956,-70.703133,-34.392256,-70.854765,35096.0
-34.170956,-70.703133,-34.177588,-70.757829,7751.5
-34.170956,-70.703133,-34.400957,-70.842169,35694.0
-34.170956,-70.703133,-34.209184,-70.814858,13839.0
-34.170956,-70.703133,-34.176538,-70.736833,4656.5
-34.170956,-70.703133,-34.575542,-70.995463,57178.0
-34.170956,-70.703133,-34.212196,-70.657681,7151.0
-34.170956,-70.703133,-34.267358,-71.031469,35435.0
-34.170956,-70.703133,-34.04645,-70.675743,22783.5
-34.170956,-70.703133,-34.035962,-70.647753,22993.5
-34.170956,-70.703133,-34.360931,-70.836255,29279.0
-34.170956,-70.703133,-34.267326,-71.031936,35449.0
-34.170956,-70.703133,-34.583904,-70.992034,56381.0
-34.170956,-70.703133,-34.15092,-70.76583,7596.5
-34.170956,-70.703133,-34.23582,-70.778198,15296.0
-34.170956,-70.703133,-34.238334,-70.978748,29139.0
-34.170956,-70.703133,-34.045113,-70.67002,22173.5
-34.170956,-70.703133,-34.191216,-70.67202,4885.0
-34.170956,-70.703133,-34.175594,-70.703832,1674.0
-34.170956,-70.703133,-34.170956,-70.703133,0.0
-34.170956,-70.703133,-34.409004,-70.864319,34377.0
-34.170956,-70.703133,-34.20289334239257,-70.75137574951917,10524.0
-34.170956,-70.703133,-34.545347,-70.95309,53992.0
-34.170956,-70.703133,-34.160741,-70.73843,4930.75
-34.170956,-70.703133,-34.590813,-70.996078,57149.0
-34.170956,-70.703133,-34.249185,-71.04603,37520.0
-34.170956,-70.703133,-34.405065,-70.846615,35049.0
-34.170956,-70.703133,-34.590044,-70.968221,56623.0
-34.170956,-70.703133,-34.160107,-70.704028,1836.0
-34.170956,-70.703133,-34.28162,-71.075432,39808.0
-34.170956,-70.703133,-34.167152,-70.740349,5026.25
-34.170956,-70.703133,-34.209034,-70.89944,21289.0
-34.170956,-70.703133,-34.122416,-70.63519,12084.0
-34.170956,-70.703133,-34.451828,-70.894173,38188.0
-34.170956,-70.703133,-34.001395,-70.69353,22646.5
-34.170956,-70.703133,-34.205148,-70.656517,7172.0
-34.170956,-70.703133,-34.244133,-70.985211,30009.0
-34.170956,-70.703133,-34.15542,-70.713246,2716.0
-34.170956,-70.703133,-34.284441,-70.827128,19116.0
-34.170956,-70.703133,-34.578322,-70.99083,56634.0
-34.170956,-70.703133,-34.576814,-71.003303,58300.0
-34.170956,-70.703133,-34.290173,-71.082854,41198.0
-34.170956,-70.703133,-34.173178,-70.701602,2737.0
-34.170956,-70.703133,-34.164,-70.734403,4189.75
-34.170956,-70.703133,-34.29072,-70.8089,19903.0
-34.170956,-70.703133,-33.963413,-70.68885,30426.5
-34.170956,-70.703133,-34.159411,-70.715086,2239.0
-34.170956,-70.703133,-34.185892,-70.72026,3039.0
-34.170956,-70.703133,-34.265366,-71.0215,35000.0
-34.170956,-70.703133,-34.001488,-70.693508,22636.5
-34.170956,-70.703133,-34.174327,-70.752931,6179.75
-34.170956,-70.703133,-34.222828,-70.972191,29239.0
-34.170956,-70.703133,-34.289161,-71.083084,41089.0
-34.170956,-70.703133,-34.190127,-70.716163,3754.75
-34.170956,-70.703133,-34.179033,-70.714959,1776.0
-34.170956,-70.703133,-34.173571,-70.842738,15205.0
-34.170956,-70.703133,-34.566607,-71.000203,57930.0
-34.170956,-70.703133,-34.331449,-70.888853,30166.0
-34.170956,-70.703133,-34.160367,-70.744945,5310.0
-34.170956,-70.703133,-34.17594,-70.695381,2049.0
-34.170956,-70.703133,-34.114467,-70.682847,7754.0
-34.170956,-70.703133,-34.252923,-70.793993,14455.0
-34.170956,-70.703133,-34.223315,-70.967008,28727.0
-34.170956,-70.703133,-34.163507,-70.712884,1576.0
-34.170956,-70.703133,-34.228274,-70.782333,13680.0
-34.170956,-70.703133,-34.182208,-70.694532,2491.0
-34.409004,-70.864319,-34.592267,-70.98697,25932.0
-34.409004,-70.864319,-34.171195,-70.74279,32140.5
-34.409004,-70.864319,-34.392256,-70.854765,2301.0
-34.409004,-70.864319,-34.177588,-70.757829,31784.75
-34.409004,-70.864319,-34.400957,-70.842169,2899.0
-34.409004,-70.864319,-34.209184,-70.814858,30603.0
-34.409004,-70.864319,-34.176538,-70.736833,31375.0
-34.409004,-70.864319,-34.575542,-70.995463,26862.0
-34.409004,-70.864319,-34.212196,-70.657681,38247.0
-34.409004,-70.864319,-34.267358,-71.031469,53672.0
-34.409004,-70.864319,-34.04645,-70.675743,51422.0
-34.409004,-70.864319,-34.035962,-70.647753,51632.0
-34.409004,-70.864319,-34.360931,-70.836255,8054.0
-34.409004,-70.864319,-34.267326,-71.031936,53686.0
-34.409004,-70.864319,-34.583904,-70.992034,26065.0
-34.409004,-70.864319,-34.15092,-70.76583,31850.0
-34.409004,-70.864319,-34.23582,-70.778198,23440.0
-34.409004,-70.864319,-34.238334,-70.978748,47376.0
-34.409004,-70.864319,-34.045113,-70.67002,50812.0
-34.409004,-70.864319,-34.191216,-70.67202,37456.5
-34.409004,-70.864319,-34.175594,-70.703832,33061.0
-34.409004,-70.864319,-34.170956,-70.703133,33455.0
-34.409004,-70.864319,-34.409004,-70.864319,0.0
-34.409004,-70.864319,-34.20289334239257,-70.75137574951917,25958.0
-34.409004,-70.864319,-34.545347,-70.95309,23676.0
-34.409004,-70.864319,-34.160741,-70.73843,34619.0
-34.409004,-70.864319,-34.590813,-70.996078,26833.0
-34.409004,-70.864319,-34.249185,-71.04603,55757.0
-34.409004,-70.864319,-34.405065,-70.846615,2254.0
-34.409004,-70.864319,-34.590044,-70.968221,26307.0
-34.409004,-70.864319,-34.160107,-70.704028,34163.0
-34.409004,-70.864319,-34.28162,-71.075432,51118.0
-34.409004,-70.864319,-34.167152,-70.740349,34435.25
-34.409004,-70.864319,-34.209034,-70.89944,39526.0
-34.409004,-70.864319,-34.122416,-70.63519,43583.0
-34.409004,-70.864319,-34.451828,-70.894173,7872.0
-34.409004,-70.864319,-34.001395,-70.69353,52237.0
-34.409004,-70.864319,-34.205148,-70.656517,38268.0
-34.409004,-70.864319,-34.244133,-70.985211,48246.0
-34.409004,-70.864319,-34.15542,-70.713246,34802.0
-34.409004,-70.864319,-34.284441,-70.827128,15876.0
-34.409004,-70.864319,-34.578322,-70.99083,26318.0
-34.409004,-70.864319,-34.576814,-71.003303,27984.0
-34.409004,-70.864319,-34.290173,-71.082854,50412.0
-34.409004,-70.864319,-34.173178,-70.701602,33451.0
-34.409004,-70.864319,-34.164,-70.734403,33391.75
-34.409004,-70.864319,-34.29072,-70.8089,16537.0
-34.409004,-70.864319,-33.963413,-70.68885,60017.0
-34.409004,-70.864319,-34.159411,-70.715086,33849.5
-34.409004,-70.864319,-34.185892,-70.72026,31457.0
-34.409004,-70.864319,-34.265366,-71.0215,53237.0
-34.409004,-70.864319,-34.001488,-70.693508,52227.0
-34.409004,-70.864319,-34.174327,-70.752931,32128.75
-34.409004,-70.864319,-34.222828,-70.972191,47476.0
-34.409004,-70.864319,-34.289161,-71.083084,50303.0
-34.409004,-70.864319,-34.190127,-70.716163,32178.0
-34.409004,-70.864319,-34.179033,-70.714959,32372.0
-34.409004,-70.864319,-34.173571,-70.842738,33442.0
-34.409004,-70.864319,-34.566607,-71.000203,27614.0
-34.409004,-70.864319,-34.331449,-70.888853,13646.0
-34.409004,-70.864319,-34.160367,-70.744945,35043.0
-34.409004,-70.864319,-34.17594,-70.695381,34115.0
-34.409004,-70.864319,-34.114467,-70.682847,39253.0
-34.409004,-70.864319,-34.252923,-70.793993,21652.0
-34.409004,-70.864319,-34.223315,-70.967008,46964.0
-34.409004,-70.864319,-34.163507,-70.712884,33055.0
-34.409004,-70.864319,-34.228274,-70.782333,23325.0
-34.409004,-70.864319,-34.182208,-70.694532,34542.0
-34.20289334239257,-70.75137574951917,-34.592267,-70.98697,49439.0
-34.20289334239257,-70.75137574951917,-34.171195,-70.74279,6182.5
-34.20289334239257,-70.75137574951917,-34.392256,-70.854765,28287.0
-34.20289334239257,-70.75137574951917,-34.177588,-70.757829,6261.5
-34.20289334239257,-70.75137574951917,-34.400957,-70.842169,28885.0
-34.20289334239257,-70.75137574951917,-34.209184,-70.814858,7030.0
-34.20289334239257,-70.75137574951917,-34.176538,-70.736833,5417.0
-34.20289334239257,-70.75137574951917,-34.575542,-70.995463,50369.0
-34.20289334239257,-70.75137574951917,-34.212196,-70.657681,12289.0
-34.20289334239257,-70.75137574951917,-34.267358,-71.031469,33945.0
-34.20289334239257,-70.75137574951917,-34.04645,-70.675743,25464.0
-34.20289334239257,-70.75137574951917,-34.035962,-70.647753,25674.0
-34.20289334239257,-70.75137574951917,-34.360931,-70.836255,22470.0
-34.20289334239257,-70.75137574951917,-34.267326,-71.031936,33959.0
-34.20289334239257,-70.75137574951917,-34.583904,-70.992034,49572.0
-34.20289334239257,-70.75137574951917,-34.15092,-70.76583,11148.75
-34.20289334239257,-70.75137574951917,-34.23582,-70.778198,8487.0
-34.20289334239257,-70.75137574951917,-34.238334,-70.978748,27649.0
-34.20289334239257,-70.75137574951917,-34.045113,-70.67002,24854.0
